"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/20c1f2e3aff4e558c08435df80cd3c06~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=62a6c42d&x-expires=1757750400&x-signature=dZVFvKMhfIz2sdHMr07nWHdXc9g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","lupitanyakisumo","#fyp #goviral #blowthisupforme #fypppppppppppppp #10millionviews #trendingvideos #models #kenyantiktok #kenya #explore #foryoupageofficial #luo #foryoupage❤️❤️ #viralvideos #nairobi #celebrity ","223500","2540","5000000","2372","17","original sound","LYRICS  VIBEZ  🎧","true","2025-05-20T16:05:54.000Z","https://www.tiktok.com/@lupitanyakisumo/video/7506559784808729861"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cdd56611f4e725b3a9c0cdeff5bdaaae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=15290051&x-expires=1757750400&x-signature=SS1H6roek3voTgNnypXwAypcZYk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","diaryofnairobisin","#singlemomsoftiktok #nairobitiktokers #nairobidiaries🇰🇪 #creatorsearchinsights #diariesofanairobisinglemom ","602","6","12200","82","15","original sound","𝐋𝐲𝐫𝐢𝐜𝐬-𝐋𝐚𝐯𝐚𝐧","true","2025-03-22T08:13:54.000Z","https://www.tiktok.com/@diaryofnairobisin/video/7484544143234960695"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/490a7dabe69b5b42d12d538dcd3ee425~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bcc8696d&x-expires=1757750400&x-signature=t3lZnbid9%2FSEKspynufElRYYfzA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tanukikim","The truth about living Kenya #storytime #fraud #corruption ","46100","3746","643300","1715","427","original sound","Tanuki","true","2025-03-09T08:01:06.000Z","https://www.tiktok.com/@tanukikim/video/7479716725903068422"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349897980020785195~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=75d35eb2&x-expires=1757750400&x-signature=XuD2M6542f1iZ%2BQAZEAyqM6O06s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","jacobzemer","Today, I’m reviewing RHO, a supplement company, to help you see through what’s likely to be the next big marketing trend: longevity.
The short version: RHO’s products are overpriced and under-dosed.
Here’s the breakdown:
🔘 NAD+: You need between 100-300mg per day. RHO’s formula has 100mg.
🔘 Resveratrol: Ideal dosage is 500-1000mg per day. RHO has only 75mg.
🔘 Curcumin: You need 400-600mg per day. RHO provides 200mg.
🔘 Glutathione: RHO includes 500mg, which is actually a decent amount, but you’re better off taking N-acetylcysteine and Glycine, the precursors to Glutathione, which are more bioavailable.
For these three supplements, RHO will cost you $130/month or $113/month if you subscribe and save.
Now, here's my routine and cost breakdown:
🔘 NMN – 500mg for $10/month
🔘 Curcumin – 500mg for $11/month
🔘 Resveratrol – 1000mg for $28/month
🔘 N-acetylcysteine + Glycine – $17/month

Total: $66/month, which is half the price of RHO, and more importantly, my dosages are actually effective.
🚨 NAD+ is a heavily debated supplement. I’ve heard strong perspectives on both if it’s worthless or worthwhile. A lot of scientists I respect say it’s useless to take while others see value in it. I personally am still taking NMN, because the $10/month it costs is negligible for me. However, I think the evidence could go either way at this time.
🚨 Resveratrol is another heavily debated longevity supplement. At this time, it seems like the evidence is not compelling for its use. I don’t think there will be any ill health effects but I don’t believe it is likely to be beneficial to humans.
Let me know what products to review next in the comments!","65","21","2921","7","90","original sound","Jacob Zemer","true","2025-02-18T14:30:42.000Z","https://www.tiktok.com/@jacobzemer/video/7472766263039692078"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0b7d9e702a4bcd3e5cdd058e40763279~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=49bb62e3&x-expires=1757750400&x-signature=2jKTf%2FtBHdEdPGpKc7D50ML3Zf8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tonymwirigi","Yesterday on My Radio show (Milele Afternoon) which airs on Milele Fm, I had a chance to speak with Mjaka Mfine about her recent encounter with a robber in Nairobi's CBD, where she was shockingly robbed of her wig. Interestingly, she revealed that after the incident, she didn't call anyone—not even her best friend and business partner, Mokaya

For all these exclusive interviews catch me Live Mon-Friday 2pm to 6pm on Milele fm ","30300","361","357100","242","97","original sound","TONY MWIRIGI","true","2025-09-04T12:28:15.000Z","https://www.tiktok.com/@tonymwirigi/video/7546209826020265221"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/869dd20bbdd58bdfbf36008c6279d6df~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=50d970a6&x-expires=1757750400&x-signature=kglf0YZfOxrzlyKeZNoQ5ezpv9U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","itsurboyyass","Kenya is amazing 😍❤️🇰🇪

#kenyantiktok🇰🇪 #nairobitiktokers #somalitiktok ","11600","677","146100","170","20","original sound","🆀𝗔𝗡𝗖𝗜𝗬𝗘☆","true","2025-04-18T16:53:55.000Z","https://www.tiktok.com/@itsurboyyass/video/7494697452923063570"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/fc3acf27c34a33a9f96468142c5d19f7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0b5eb2b2&x-expires=1757750400&x-signature=ktQfB99ykXFsvgKHhqABplUYKbs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","johnweider_fitness","Summertides ni ya cool kids sisi tunaprepare for Saba saba🇰🇪

#sirininumber #sabasaba #freedom #maandamano #protest #monday #fyp #nairobitiktokers #cbd #rutomustgo #kasongo #tiktokkenya #summertides2025 #Summer #summerlooks #dictator #wantam #genz","13900","1427","364700","229","25","original sound","Mxc 🔮","true","2025-07-06T17:03:19.000Z","https://www.tiktok.com/@johnweider_fitness/video/7524015597638831366"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0ade8895331dc427c4031136b1062d3c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2a23fd4e&x-expires=1757750400&x-signature=eGV2GBfG%2BjXhUgVWwGMht1MsIoc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","nairobi_express","A Mother Beams With Joy After Successfully Admitting Her Daughter To Kenyatta University For Her First Year.

Video Courtesy: @Mimo 🥰🫶 
▶️Nairobi_Express
▶️Nairobi_Express
▶️Nairobi_Express
#nairobiexpress #kenyattauniversity #nairobitiktokerss #foryoupage❤️❤️ ","14000","1007","238700","1593","27","original sound","NAIROBI EXPRESS","true","2025-08-27T08:11:26.000Z","https://www.tiktok.com/@nairobi_express/video/7543174945291898117"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a546f78891e67d0df5996825fbb76909~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9bad6fc8&x-expires=1757750400&x-signature=NFpoPoXmleB%2Bb3yFwTbzX%2Fiugnk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","melisafofana0","#🙏🙏🙏🙏🙏🙏🙏 #😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #melisafofana0 #sierraleonetiktok🇸🇱 #usa🇺🇸 ","29","0","256","6","43","original sound","Simi","true","2025-09-10T22:24:10.000Z","https://www.tiktok.com/@melisafofana0/video/7548589845707312414"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/26da85d5b210374521e3d2cbcee66685~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1bd9bd03&x-expires=1757750400&x-signature=mAT9lKIaw9hjVWrsNXHWkQc5eCw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","lovethebeys","Who wants to go to Kenya with us end of the year?!?!","2677","48","47600","73","60","original sound","The Beys","true","2025-09-07T21:34:52.000Z","https://www.tiktok.com/@lovethebeys/video/7547463806549609742"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e14bacef7eba991427c0e1a59a275db7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a7336184&x-expires=1757750400&x-signature=1qt9HU7oDsaLuR01BzUPDLZw9Wk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","bijoudabijou","","77000","4052","1000000","919","13","Vem Novinha pro Cafofo","Trovão no Beat & Mc Gw","false","2025-05-26T15:19:21.000Z","https://www.tiktok.com/@bijoudabijou/video/7508774308710206726"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e229a37a55c0566e2e0493663be04554~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a845a605&x-expires=1757750400&x-signature=9YzgunvljOPekchubMIDFKiLF6I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","reynmelan","pov: your at Nobu Atl & the real housewives tells you & your friends that we look cute! #CapCut #nobu #fyp ","48200","651","366100","451","8","Collide (sped up)","Justine Skye","false","2023-01-25T03:05:23.000Z","https://www.tiktok.com/@reynmelan/video/7192420558376602926"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/62df1ea5adc7f702730fe139ff1c95c2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=43d51a0f&x-expires=1757750400&x-signature=7xkPWtp4qNDhry4%2BiGb%2B%2FllwGsc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","chen_micha","״ You look my size״ 🤣🤣🤣 #kenya #nairobi #kenyatiktok #nairobitiktok #youtube ","69000","1483","1600000","1267","66","צליל מקורי","chen_micha","true","2023-05-23T08:18:58.000Z","https://www.tiktok.com/@chen_micha/video/7236289466074189058"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d890ccebc0a228632b2e5b8f87d00956~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=26ad01bf&x-expires=1757750400&x-signature=SkXUpyTGxh42yzYjyx7Fn42S%2Ftc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ibra_wuod_dala","@NAIROBI_JUICE @Nairobi_Gossip @Nairobi gossip club @OgaObina show ","24000","1547","360600","3215","55","original sound","IBRA_WUOD_DALA","true","2024-09-03T16:23:42.000Z","https://www.tiktok.com/@ibra_wuod_dala/video/7410453310727015685"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/58aa8f7cff45e99a012e6c58607eb705~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4328240a&x-expires=1757750400&x-signature=fSISBQ87PzZIr7QydiW%2BF9hZtEo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","lanstech1","Russian company provides jobs for Sierra Leonean youths #russia #sierraleone #job ","193","12","2075","0","106","original sound","LansTech_New🇸🇱🇷🇺","true","2025-09-03T09:02:27.000Z","https://www.tiktok.com/@lanstech1/video/7545785706677865750"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/71a913a56c5d0e178f9c8c48acce381f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=08422883&x-expires=1757750400&x-signature=0HwH%2Fo01p0DFRTsQNGxL2w0qWqI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ohtrapsoull","ronoh who.
.

.
#abel #abelmutua #ronoh #nairobigossipclub #funny #kateactress #ronohchebet #phildirector #cristinashusho #trendingvideo #onana #pelistri #bettykyalo ","702","257","25400","1","11","original sound","trapsoul","true","2023-11-30T10:13:33.000Z","https://www.tiktok.com/@ohtrapsoull/video/7307196264469286150"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2944e838e8c11056b21c089645d00b97~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aa4f0e51&x-expires=1757750400&x-signature=6T0IaYcFGJ9qUVicddyY%2B8Xwxh4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","husseinyare73","#fyp #nairobitiktokers #kenyantiktok🇰🇪 #nfd ","468","45","11000","33","303","Very Sad","Enchan","false","2025-09-08T10:17:49.000Z","https://www.tiktok.com/@husseinyare73/video/7547660537107139845"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/545b007e4741d8f7755322782b88c757~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d9097e99&x-expires=1757750400&x-signature=DI8rnyjnycK7tIGx0CMSuEtU0mo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","fanakarealestate","#PlotsforsaleinNairobi #Kitengelaplotsforsale #Buyandbuild #nairobitiktokers #Syokimau #womenownedbusiness #womeninmensfields #Babysteps #Kenya #Mapangale @Tom Daktari @wambui wa mwangi #Summerbunny #kenyansingulf ","436","38","29700","17","60","original sound","Fanaka","true","2024-11-19T09:20:15.000Z","https://www.tiktok.com/@fanakarealestate/video/7438917741177736503"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8bfb469d45ee3281434332bde507da39~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4c0f74ae&x-expires=1757750400&x-signature=LCnqMI%2FtkDPGVzTX9555JNHMXzY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","hagacentral","please I love the internet 🤣🤣#fyp #kenyantiktok🇰🇪 #fypシ゚viral #nairobi #hagacentral ","2713","145","13900","40","57","original sound","kim k","true","2025-08-26T22:55:33.000Z","https://www.tiktok.com/@hagacentral/video/7543031700591250694"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/4f6be0246962adb126d37a5a2c3c620c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=74cbf984&x-expires=1757750400&x-signature=7TemBz8iGrSUnrf5LcKrl0TwW4U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","iamsalahmohamed","Eastleigh Nairobi Christmas eve. #isliinairobi #kenya ","1036","399","94800","42","42","original sound","Salah Mohamed","true","2022-12-24T15:40:28.000Z","https://www.tiktok.com/@iamsalahmohamed/video/7180740470060944645"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/1ff3f47f3039e7a88ee9e45e2fac71f7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9cad988f&x-expires=1757750400&x-signature=oAdWh%2B5nAl%2FDCu3xcF76ZL2dOtY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","emmy123gmail.com","Best feeling💯#home #kenyaairways #travel #gulf #teamstrong #foryoupage❤️❤️ ","2890","388","130900","164","17","original sound","Chenangat__wa_mureithi","true","2024-06-12T12:20:11.000Z","https://www.tiktok.com/@emmy123gmail.com/video/7379590485280705793"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/20c1f2e3aff4e558c08435df80cd3c06~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=62a6c42d&x-expires=1757750400&x-signature=dZVFvKMhfIz2sdHMr07nWHdXc9g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","lupitanyakisumo","#fyp #goviral #blowthisupforme #fypppppppppppppp #10millionviews #trendingvideos #models #kenyantiktok #kenya #explore #foryoupageofficial #luo #foryoupage❤️❤️ #viralvideos #nairobi #celebrity ","255100","4239","5800000","3113","26","original sound","LUPITA NYAKISUMO👑🇰🇪","true","2025-05-06T07:15:11.000Z","https://www.tiktok.com/@lupitanyakisumo/video/7501227794995727622"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2b957175164e947463aa70dd0fc4bf43~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d1e2dbd9&x-expires=1757750400&x-signature=CkRLoV79WwVaSlw9bXubgoKLUCw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","donnas.o.n.i.a","#maybach #nairobirestaurants #africanwomen ","3303","108","40200","43","12","Tie Him","Ce'cile","false","2024-06-05T05:00:21.000Z","https://www.tiktok.com/@donnas.o.n.i.a/video/7376879567392214278"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/19b6d213b82a8d0eade2744f92a95694~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cf87140e&x-expires=1757750400&x-signature=MeZhiXmpgePgU23i%2BFYUx3TCzKU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","cavallike","Less work, more play – it’s Friday!
#kenyatiktok #nairobi #goodvibesonly #tgif ","6189","235","191800","91","44","original sound","Cavalli @ The Manor","true","2024-10-11T11:57:16.000Z","https://www.tiktok.com/@cavallike/video/7424485881412717829"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b153420627f19a360e602df562e45deb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=50c0c119&x-expires=1757750400&x-signature=f3f5ETrHB%2FqpkP9UQaK57RyzDoI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rhobz.bobz","End of a Babe Marley Era✨ Come with me as I uninstall my artificial dreadlocks. Enjoy😊 #dreadlocks #fyp #nairobitiktokers #kenyantiktok #babemarley #hair ","958","12","25400","34","101","original sound","Rhobz Bobz","true","2025-05-05T07:30:34.000Z","https://www.tiktok.com/@rhobz.bobz/video/7500860690865966342"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4625bce38c04a696308b39f900d6023e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=63ff4ca5&x-expires=1757750400&x-signature=FDV6QYhNK1POR1PLtlb%2Bt1P0j7g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","kenyanprinc3ss","Yt: Miss Wamagata
#marriage #friendship #friends #tiktok #wedding #love #fypシ #fyp #kenya #nairobikenya #nairobi #viral ","2522","10","32000","17","82","FOREVER MILELE","The Wamagatas","false","2024-02-29T19:08:22.000Z","https://www.tiktok.com/@kenyanprinc3ss/video/7341102771053137194"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ac76c39b059a34bd3b78cd45287efbc7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0d6560bb&x-expires=1757750400&x-signature=AqvP%2B4gNDjs%2FRM8WiUYatuhIxsc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","risperthemodel9704","As *Little Miss Africa Kenya*, I am honored to represent Kenya at the prestigious *Little Mr & Miss Africa* pageant here in Nairobi! I am passionate about making a difference in the lives of children in need, and my advocacy focuses on organizing *food drives* to fight hunger and bring nourishment to vulnerable kids across my community.

My Mission
I believe that every child deserves access to nutritious food and a chance to thrive. Through my food drive initiatives, I aim to:
- *Support Kids in Need*: Bring food and hope to children facing hunger and hardship.
- *Raise Awareness*: Highlight the importance of addressing food insecurity and helping those less fortunate.
- *Inspire Kindness*: Encourage peers and communities to join in acts of compassion and support.

I am proud to be representing Kenya at Little Mr & Miss Africa, showcasing not just my personal efforts but also the spirit of kindness and generosity that defines many in Kenya. I look forward to sharing my story and inspiring others!

""Thank you for who will  support my journey! As Little Miss Africa Kenya, I'm committed to fighting hunger and helping kids through food drives. I'm excited to represent Kenya at Little Mr & Miss Africa in Nairobi!""@littlemisterandmissafrica #risperthemodel #fyp #BoldAndBeautiful #littlemissafricakenya2025 ","4449","30","37100","123","76","original sound","Risper the model","true","2025-09-09T06:21:37.000Z","https://www.tiktok.com/@risperthemodel9704/video/7547970727442484485"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0ae272f2fed21848d9d7002cfabb1554~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=665e9b8e&x-expires=1757750400&x-signature=Jw3vsbeIy%2B08Do7oAeBI1ZYvZgI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","datkidgreatness","Kenyan Women Are Fun

#Nairobi #Kenya #kenyantiktok #modernwomen #dating #passportbros ","7930","223","174900","320","29","original sound","datkidgreatness","true","2024-09-21T14:24:15.000Z","https://www.tiktok.com/@datkidgreatness/video/7417102011591675167"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3b4e98c81a7c19d88f02869dcd4b7d3d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a46f8f03&x-expires=1757750400&x-signature=DCWCurOQv%2FBQggutVpunoEt8Y8A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tiktok.wiki.hii","#tiktokwikihii #tiktokkenya🇰🇪🇰🇪🇰🇪 #nairobitiktokers #fypkenya #rhoyesambu #nellynoel #malisafitwangala😂 #dianarose ","10","2","521","3","534","original sound","TIKTOK WIKI HII 🌍","true","2024-11-09T23:09:37.000Z","https://www.tiktok.com/@tiktok.wiki.hii/video/7435420591215168799"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f34a43b8770ca3ea790dae207878f6b2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e9549a55&x-expires=1757750400&x-signature=HWxtxDBXnn7aIjK6MgZWRLQcgrg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","hillowrealestate","bedsitter islii #rent #somali #iib #nairobi #guryo_kiraa #kiro ","759","168","51000","0","16","original sound","Hillow Real Estate","true","2023-09-21T08:29:00.000Z","https://www.tiktok.com/@hillowrealestate/video/7281193360906374406"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/38170c22a10f97313260a72367afa70c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=49bc95ad&x-expires=1757750400&x-signature=1GuGX1uQNWin079ZzvH3XBPFvF0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","xx.__ellen","#fyp #foryou #foryoupage #viral #goviral 
return of violent in Nairobi CBD.","57","39","1569","2","340","original sound","Ellison","true","2025-09-05T08:37:14.000Z","https://www.tiktok.com/@xx.__ellen/video/7546521358868434182"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7981cbae17ab6d594aaedd363b69c7ff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=629c7aef&x-expires=1757750400&x-signature=lDfbaqRcIZFLBU3%2BrCmih3WiV0U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","winnie__njenga","Replying to @☁Sheee🦋 
They call it Nairobi ndogo for a reason! Its everything but the noise.
Its called Barney’s, look it up
Full fit from @Peai’s collection ","7079","464","170100","163","66","Ika Uria Wikaga","Salim Junior","false","2024-10-27T08:04:18.000Z","https://www.tiktok.com/@winnie__njenga/video/7430363190728346885"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cf5a2694a4bd28952a001b16bd9dc5ab~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b24ab166&x-expires=1757750400&x-signature=lR2lNQC3Ejy8kBgbrCtcOPVyzKE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","macknon_nana","#kenya  #kenyantiktok #kenyantiktok🇰🇪 #viral_video #viral #kenyamagictv #trendy #fyp #music #dance #challenge #comedy #follow #tanzania #song #makemefamous #goviral #makemeviral #follow #boychild  #creatorsearchinsights #viral #saudiarabia #tanzaniatiktok #america #saudiarabia #lebanon #howtomakemoneyonline #howtomonetizetiktok #howtogoviral #goviral ","25200","1096","2500000","1250","11","original sound","𝐌𝐀𝐂𝐊𝐍𝐎𝐍 𝐍𝐀𝐍𝐀","true","2025-03-20T07:39:54.000Z","https://www.tiktok.com/@macknon_nana/video/7483793171286134022"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/04077d09efe77ec4c0cd50c9c2612847~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b14142ca&x-expires=1757750400&x-signature=qCjYAvXo13gZUFwq9lWgaR7W0x0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","614ridwan","Part 2 in nairobi 😹 #fyp #eastleigh #somalitiktok #kenya #viral #blowthisup #dhaqancelis ","20500","987","381200","233","0","original sound","VROY BETTER🖤","true","2023-09-11T18:04:54.000Z","https://www.tiktok.com/@614ridwan/video/7277630915830926597"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/354767bb0483254cc90a0da00f2980c4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=957eb088&x-expires=1757750400&x-signature=N5zk9zoTvQVawEzWtfZ6HVo1jUU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","showmaxkenya","The crown fits only one. Mgani ni the ultimate drama queen? 🤔 #RHONairobi #NaiRich #TheMommyClubNBO zinastream on Showmax 🎥🍿 #WhatToWatch #KenyaTikTok ","2084","17","46200","30","92","original sound","ShowmaxKenya","true","2025-08-20T09:37:50.000Z","https://www.tiktok.com/@showmaxkenya/video/7540599633987292434"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/354767bb0483254cc90a0da00f2980c4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=957eb088&x-expires=1757750400&x-signature=N5zk9zoTvQVawEzWtfZ6HVo1jUU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","showmaxkenya","Our Posh Queen only deserves happiness 🥰 Catch up with #RHONairobi only on Showmax. #WhatToWatch ","2062","20","47100","33","83","original sound","ShowmaxKenya","true","2023-04-01T14:28:32.000Z","https://www.tiktok.com/@showmaxkenya/video/7217088275083808006"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/354767bb0483254cc90a0da00f2980c4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=957eb088&x-expires=1757750400&x-signature=N5zk9zoTvQVawEzWtfZ6HVo1jUU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","showmaxkenya","Watching Sonal and Susan sage the shade and bad vibes wondering if it'll work: 👁👄👁 #RHONairobi #whattowatch   ","2068","7","45000","19","65","original sound","ShowmaxKenya","true","2023-03-10T07:14:11.000Z","https://www.tiktok.com/@showmaxkenya/video/7208812463276543237"
